order_id,gmv,profit,quantity,category,sub_category,cost,total_gmv,total_cost,total_profit,order_date,customer_name,city,country,region,segment,ship_date,ship_mode,lon,lat
AZ-2011-8743509,639,45,1,Technology,Phones,594,639,594,45,2011-03-29,Chelsea Bannister,Hamm,Germany,Central,Consumer,2011-03-30,Priority,7.8159816,51.6738583
AZ-2011-8743509,38,3,2,Office Supplies,Supplies,35,76,35,6,2011-03-29,Chelsea Bannister,Hamm,Germany,Central,Consumer,2011-03-30,Priority,7.8159816,51.6738583
AZ-2011-8743509,170,27,4,Furniture,Furnishings,143,680,143,108,2011-03-29,Chelsea Bannister,Hamm,Germany,Central,Consumer,2011-03-30,Priority,7.8159816,51.6738583
AZ-2012-9551282,211,10,8,Office Supplies,Art,162,1688,201,80,2012-07-05,Anna Macdonald,Paderborn,Germany,Central,Consumer,2012-07-08,Priority,8.7575093,51.7189205
AZ-2012-9551282,519,73,5,Technology,Accessories,446,2595,446,365,2012-07-05,Anna Macdonald,Paderborn,Germany,Central,Consumer,2012-07-08,Priority,8.7575093,51.7189205
AZ-2011-9882660,42,12,4,Office Supplies,Fasteners,30,168,30,48,2011-12-30,Owen Howell,Cheltenham,United Kingdom,North,Home Office,2012-01-01,Priority,-2.0782533,51.8993855
AZ-2013-3911329,68,24,5,Office Supplies,Labels,44,340,44,120,2013-09-17,Lilly Le Grand,Munster,Germany,Central,Home Office,2013-09-20,Priority,7.6261347,51.9606649
AZ-2013-3911329,46,21,6,Office Supplies,Binders,25,276,25,126,2013-09-17,Lilly Le Grand,Munster,Germany,Central,Home Office,2013-09-20,Priority,7.6261347,51.9606649
AZ-2013-8622401,172,48,2,Office Supplies,Appliances,124,344,124,96,2013-08-05,Elijah Sodeman,Bielefeld,Germany,Central,Consumer,2013-08-07,Priority,8.5324708,52.0302285
BN-2013-3470282,14,0,4,Office Supplies,Binders,14,56,14,0,2013-11-08,Isaac David,The Hague,Netherlands,Central,Corporate,2013-11-11,Priority,4.3006999,52.0704978
AZ-2014-1067698,145,0,9,Office Supplies,Art,145,1305,145,0,2014-11-27,Chloe Miller,Utrecht,Netherlands,Central,Consumer,2014-11-29,Priority,5.1214201,52.0907374
AZ-2013-5864378,181,16,7,Office Supplies,Art,153,1267,165,112,2013-06-04,Jason Martinez,Magdeburg,Germany,Central,Corporate,2013-06-07,Priority,11.6276237,52.1205333
AZ-2012-2224198,41,20,3,Office Supplies,Fasteners,21,123,21,60,2012-06-29,Minnie Cash,Gronau,Germany,Central,Corporate,2012-07-01,Priority,7.0289361,52.1841199
AZ-2012-2224198,225,29,2,Technology,Accessories,196,450,196,58,2012-06-29,Minnie Cash,Gronau,Germany,Central,Corporate,2012-07-01,Priority,7.0289361,52.1841199
BN-2014-3985726,7,0,2,Office Supplies,Labels,7,14,7,0,2014-05-09,Laura Elizabeth,Amsterdam,Netherlands,Central,Consumer,2014-05-12,Priority,4.8951679,52.3702157
BN-2012-5195866,265,26,6,Furniture,Furnishings,239,1590,239,156,2012-08-15,Vaughn Gibbs,Amsterdam,Netherlands,Central,Home Office,2012-08-18,Priority,4.8951679,52.3702157
BN-2012-5195866,265,26,6,Furniture,Furnishings,239,1590,239,156,2012-08-15,Vaughn Gibbs,Amsterdam,Netherlands,Central,Home Office,2012-08-18,Priority,4.8951679,52.3702157
AZ-2012-5685113,36,9,3,Office Supplies,Envelopes,27,108,27,27,2012-06-16,Thomas Thompson,Brandenburg,Germany,Central,Corporate,2012-06-19,Priority,12.5316444,52.4125287
AZ-2014-4295830,374,42,3,Furniture,Chairs,332,1122,332,126,2014-05-01,Brandon Preston,Langenhagen,Germany,Central,Consumer,2014-05-04,Priority,9.7443992,52.4528001
AZ-2011-6274862,13,1,2,Office Supplies,Binders,12,26,12,2,2011-09-30,Jason Roger,Langenhagen,Germany,Central,Corporate,2011-10-03,Priority,9.7443992,52.4528001
BN-2011-8011625,71,32,3,Office Supplies,Paper,39,213,39,96,2011-09-23,Audrey Knowles,Berlin,Germany,Central,Consumer,2011-09-25,Priority,13.404954,52.5200066
AZ-2013-1043489,77,27,3,Office Supplies,Paper,50,231,50,81,2013-12-16,Archer Hort,Berlin,Germany,Central,Consumer,2013-12-19,Priority,13.404954,52.5200066
AZ-2014-2291964,38,7,6,Office Supplies,Binders,10,228,31,42,2014-05-08,Aaron Cunningham,Berlin,Germany,Central,Consumer,2014-05-10,Priority,13.404954,52.5200066
AZ-2013-8624401,30,5,5,Office Supplies,Binders,25,150,25,25,2013-04-29,Jacob Carter,Berlin,Germany,Central,Consumer,2013-04-30,Priority,13.404954,52.5200066
AZ-2014-2291964,150,3,1,Technology,Copiers,147,150,147,3,2014-05-08,Aaron Cunningham,Berlin,Germany,Central,Consumer,2014-05-10,Priority,13.404954,52.5200066
BN-2011-8011625,21,3,2,Office Supplies,Envelopes,18,42,18,6,2011-09-23,Audrey Knowles,Berlin,Germany,Central,Consumer,2011-09-25,Priority,13.404954,52.5200066
AZ-2014-2291964,39,17,3,Office Supplies,Fasteners,22,117,22,51,2014-05-08,Aaron Cunningham,Berlin,Germany,Central,Consumer,2014-05-10,Priority,13.404954,52.5200066
BN-2011-8011625,4229,619,12,Office Supplies,Appliances,968,50748,3610,7428,2011-09-23,Audrey Knowles,Berlin,Germany,Central,Consumer,2011-09-25,Priority,13.404954,52.5200066
AZ-2014-115654,35,11,3,Office Supplies,Binders,24,105,24,33,2014-08-19,Jose Gambino,Berlin,Germany,Central,Corporate,2014-08-22,Priority,13.404954,52.5200066
AZ-2011-8295770,229,28,9,Office Supplies,Binders,201,2061,201,252,2011-03-11,Thomas Stephens,Berlin,Germany,Central,Corporate,2011-03-14,Priority,13.404954,52.5200066
AZ-2012-1883755,106,28,5,Office Supplies,Storage,78,530,78,140,2012-11-06,Rebecca Cook,Berlin,Germany,Central,Corporate,2012-11-07,Priority,13.404954,52.5200066
AZ-2014-115654,332,100,2,Office Supplies,Storage,232,664,232,200,2014-08-19,Jose Gambino,Berlin,Germany,Central,Corporate,2014-08-22,Priority,13.404954,52.5200066
AZ-2014-115654,102,10,4,Technology,Accessories,92,408,92,40,2014-08-19,Jose Gambino,Berlin,Germany,Central,Corporate,2014-08-22,Priority,13.404954,52.5200066
AZ-2014-2088036,61,25,3,Office Supplies,Envelopes,36,183,36,75,2014-06-23,Jasmine Hanson,Peterborough,United Kingdom,North,Consumer,2014-06-26,Priority,-0.2405299,52.5694985
BN-2014-9995192,2617,1151,4,Technology,Phones,1466,10468,1466,4604,2014-07-09,Hayley Baldwinson,Celle,Germany,Central,Consumer,2014-07-10,Priority,10.0628515,52.6175963
BN-2013-8210403,119,50,6,Office Supplies,Art,69,714,69,300,2013-08-31,Scarlett Pollard,Celle,Germany,Central,Corporate,2013-09-03,Priority,10.0628515,52.6175963
BN-2013-8210403,193,8,4,Office Supplies,Paper,185,772,185,32,2013-08-31,Scarlett Pollard,Celle,Germany,Central,Corporate,2013-09-03,Priority,10.0628515,52.6175963
BN-2013-8210403,548,74,4,Furniture,Chairs,253,2192,474,296,2013-08-31,Scarlett Pollard,Celle,Germany,Central,Corporate,2013-09-03,Priority,10.0628515,52.6175963
BN-2013-8210403,34,4,3,Office Supplies,Labels,30,102,30,12,2013-08-31,Scarlett Pollard,Celle,Germany,Central,Corporate,2013-09-03,Priority,10.0628515,52.6175963
BN-2013-8210403,1502,225,9,Technology,Phones,1277,13518,1277,2025,2013-08-31,Scarlett Pollard,Celle,Germany,Central,Corporate,2013-09-03,Priority,10.0628515,52.6175963
BN-2013-8210403,1527,475,8,Office Supplies,Storage,1052,12216,1052,3800,2013-08-31,Scarlett Pollard,Celle,Germany,Central,Corporate,2013-09-03,Priority,10.0628515,52.6175963
BN-2013-8210403,795,175,3,Technology,Machines,620,2385,620,525,2013-08-31,Scarlett Pollard,Celle,Germany,Central,Corporate,2013-09-03,Priority,10.0628515,52.6175963
BN-2013-8210403,121,6,9,Office Supplies,Fasteners,115,1089,115,54,2013-08-31,Scarlett Pollard,Celle,Germany,Central,Corporate,2013-09-03,Priority,10.0628515,52.6175963
AZ-2011-9316144,176,19,3,Technology,Accessories,157,528,157,57,2011-08-15,Melissa Bean,Norwich,United Kingdom,North,Home Office,2011-08-16,Priority,1.297355,52.6308859
BN-2011-7569474,175,24,5,Furniture,Furnishings,151,875,151,120,2011-08-29,Esther Henderson,Emmen,Netherlands,Central,Consumer,2011-08-31,Priority,6.8975851,52.7858037
AZ-2014-604264,46,14,5,Office Supplies,Labels,32,230,32,70,2014-08-23,John Baca,Nottingham,United Kingdom,North,Consumer,2014-08-26,Priority,-1.1581086,52.9547832
AZ-2013-7719706,176,79,4,Office Supplies,Envelopes,97,704,97,316,2013-08-23,Maya Pamphlett,Nottingham,United Kingdom,North,Consumer,2013-08-25,Priority,-1.1581086,52.9547832
AZ-2014-2638814,57,12,4,Office Supplies,Binders,45,228,45,48,2014-06-11,Caleb Kenyon,Nottingham,United Kingdom,North,Corporate,2014-06-13,Priority,-1.1581086,52.9547832
AZ-2012-6620882,117,6,4,Office Supplies,Art,111,468,111,24,2012-05-16,Victoria Bell,Nottingham,United Kingdom,North,Home Office,2012-05-18,Priority,-1.1581086,52.9547832
AZ-2012-6620882,10,4,2,Office Supplies,Binders,6,20,6,8,2012-05-16,Victoria Bell,Nottingham,United Kingdom,North,Home Office,2012-05-18,Priority,-1.1581086,52.9547832
AZ-2012-6620882,43,9,3,Office Supplies,Fasteners,34,129,34,27,2012-05-16,Victoria Bell,Nottingham,United Kingdom,North,Home Office,2012-05-18,Priority,-1.1581086,52.9547832
AZ-2013-576501,7,1,1,Office Supplies,Binders,6,7,6,1,2013-07-10,Ashley Baldwinson,Bremen,Germany,Central,Corporate,2013-07-12,Priority,8.8016937,53.0792962
AZ-2013-5834532,145,32,11,Office Supplies,Binders,44,1595,113,352,2013-09-12,Britney Basaldua,Bremen,Germany,Central,Corporate,2013-09-14,Priority,8.8016937,53.0792962
AZ-2013-5834532,654,247,2,Furniture,Bookcases,407,1308,407,494,2013-09-12,Britney Basaldua,Bremen,Germany,Central,Corporate,2013-09-14,Priority,8.8016937,53.0792962
AZ-2013-5834532,137,55,4,Office Supplies,Appliances,82,548,82,220,2013-09-12,Britney Basaldua,Bremen,Germany,Central,Corporate,2013-09-14,Priority,8.8016937,53.0792962
AZ-2012-7505470,26,8,2,Office Supplies,Binders,18,52,18,16,2012-11-20,John Kemp,Northwich,United Kingdom,North,Home Office,2012-11-21,Priority,-2.5181321,53.2586803
AZ-2012-7505470,204,61,5,Office Supplies,Storage,13,1020,143,305,2012-11-20,John Kemp,Northwich,United Kingdom,North,Home Office,2012-11-21,Priority,-2.5181321,53.2586803
AZ-2013-2429126,1232,278,8,Technology,Machines,422,9856,954,2224,2013-10-21,Arnold Jones,Liverpool,United Kingdom,North,Corporate,2013-10-24,Priority,-2.9915726,53.4083714
AZ-2013-4148381,41,8,3,Office Supplies,Fasteners,33,123,33,24,2013-07-31,Spencer Hull,Stockport,United Kingdom,North,Consumer,2013-08-03,Priority,-2.1575332,53.4106316
AZ-2014-9676120,155,26,3,Office Supplies,Art,129,465,129,78,2014-05-02,Charli Rose,Manchester,United Kingdom,North,Consumer,2014-05-05,Priority,-2.2426305,53.4807593
AZ-2013-3692060,165,30,3,Office Supplies,Art,135,495,135,90,2013-11-27,Janet Broussard,Manchester,United Kingdom,North,Consumer,2013-11-29,Priority,-2.2426305,53.4807593
AZ-2014-2699091,227,34,4,Office Supplies,Art,193,908,193,136,2014-11-26,Casey Forte,Manchester,United Kingdom,North,Consumer,2014-11-29,Priority,-2.2426305,53.4807593
AZ-2014-741158,47,1,2,Office Supplies,Art,46,94,46,2,2014-11-20,Victoria Burke,Manchester,United Kingdom,North,Corporate,2014-11-23,Priority,-2.2426305,53.4807593
AZ-2014-741158,18,4,1,Office Supplies,Storage,14,18,14,4,2014-11-20,Victoria Burke,Manchester,United Kingdom,North,Corporate,2014-11-23,Priority,-2.2426305,53.4807593
AZ-2011-3515834,22,7,2,Office Supplies,Binders,15,44,15,14,2011-06-01,Molly Crawford,Wigan,United Kingdom,North,Corporate,2011-06-04,Priority,-2.6325074,53.5450645
AZ-2011-8738856,149,36,3,Office Supplies,Art,113,447,113,108,2011-03-25,Anthony Stewart,Wigan,United Kingdom,North,Home Office,2011-03-27,Priority,-2.6325074,53.5450645
AZ-2011-3485437,88,40,4,Office Supplies,Paper,48,352,48,160,2011-12-27,Lillian Davis,Hamburg,Germany,Central,Consumer,2011-12-29,Priority,9.9936818,53.5510846
AZ-2013-6736860,170,71,5,Office Supplies,Paper,99,850,99,355,2013-09-25,Gabrielle Tulaba,Hamburg,Germany,Central,Consumer,2013-09-26,Priority,9.9936818,53.5510846
AZ-2013-6736860,20,6,2,Office Supplies,Labels,14,40,14,12,2013-09-25,Gabrielle Tulaba,Hamburg,Germany,Central,Consumer,2013-09-26,Priority,9.9936818,53.5510846
AZ-2011-3485437,21,5,2,Office Supplies,Binders,16,42,16,10,2011-12-27,Lillian Davis,Hamburg,Germany,Central,Consumer,2011-12-29,Priority,9.9936818,53.5510846
AZ-2011-3485437,87,41,2,Office Supplies,Supplies,46,174,46,82,2011-12-27,Lillian Davis,Hamburg,Germany,Central,Consumer,2011-12-29,Priority,9.9936818,53.5510846
AZ-2013-6736860,245,44,1,Technology,Accessories,201,245,201,44,2013-09-25,Gabrielle Tulaba,Hamburg,Germany,Central,Consumer,2013-09-26,Priority,9.9936818,53.5510846
AZ-2011-7655744,26,10,4,Office Supplies,Binders,16,104,16,40,2011-11-10,David Chadwick,Hamburg,Germany,Central,Corporate,2011-11-13,Priority,9.9936818,53.5510846
AZ-2014-1127335,396,88,9,Office Supplies,Storage,308,3564,308,792,2014-10-20,Charles Rice,Hamburg,Germany,Central,Corporate,2014-10-22,Priority,9.9936818,53.5510846
AZ-2014-1127335,246,25,5,Office Supplies,Supplies,221,1230,221,125,2014-10-20,Charles Rice,Hamburg,Germany,Central,Corporate,2014-10-22,Priority,9.9936818,53.5510846
AZ-2013-1444287,21,1,2,Office Supplies,Fasteners,20,42,20,2,2013-11-12,Adam Peacock,Hamburg,Germany,Central,Corporate,2013-11-13,Priority,9.9936818,53.5510846
AZ-2013-1444287,325,65,9,Technology,Accessories,260,2925,260,585,2013-11-12,Adam Peacock,Hamburg,Germany,Central,Corporate,2013-11-13,Priority,9.9936818,53.5510846
AZ-2013-4155964,146,18,7,Office Supplies,Storage,128,1022,128,126,2013-12-30,Steven Prince,Hamburg,Germany,Central,Home Office,2014-01-01,Priority,9.9936818,53.5510846
AZ-2014-5228686,250,75,4,Office Supplies,Storage,175,1000,175,300,2014-03-17,Charli Rose,Rochdale,United Kingdom,North,Consumer,2014-03-18,Priority,-2.1561,53.6097136
BN-2012-1757975,426,90,1,Furniture,Chairs,336,426,336,90,2012-07-14,Louis Dominguez,Norderstedt,Germany,Central,Corporate,2012-07-16,Priority,10.0008798,53.6993066
AZ-2014-369464,766,139,17,Office Supplies,Art,44,13022,627,2363,2014-09-28,Kyle Beard,Burnley,United Kingdom,North,Consumer,2014-10-01,Priority,-2.2405035,53.7892877
AZ-2014-369464,3768,1629,13,Furniture,Bookcases,1478,48984,2139,21177,2014-09-28,Kyle Beard,Burnley,United Kingdom,North,Consumer,2014-10-01,Priority,-2.2405035,53.7892877
AZ-2014-369464,325,32,7,Office Supplies,Envelopes,293,2275,293,224,2014-09-28,Kyle Beard,Burnley,United Kingdom,North,Consumer,2014-10-01,Priority,-2.2405035,53.7892877
AZ-2014-9580273,132,54,5,Office Supplies,Art,78,660,78,270,2014-01-23,Nicholas Watkins,Rostock,Germany,Central,Consumer,2014-01-24,Priority,12.0991466,54.0924406
AZ-2014-9580273,643,225,2,Technology,Copiers,418,1286,418,450,2014-01-23,Nicholas Watkins,Rostock,Germany,Central,Consumer,2014-01-24,Priority,12.0991466,54.0924406
AZ-2014-9580273,94,7,7,Office Supplies,Fasteners,87,658,87,49,2014-01-23,Nicholas Watkins,Rostock,Germany,Central,Consumer,2014-01-24,Priority,12.0991466,54.0924406
AZ-2014-378120,34,1,2,Office Supplies,Binders,33,68,33,2,2014-08-29,Edward Hodges,Kiel,Germany,Central,Consumer,2014-08-30,Priority,10.1227652,54.3232927
AZ-2014-378120,207,56,5,Office Supplies,Supplies,151,1035,151,280,2014-08-29,Edward Hodges,Kiel,Germany,Central,Consumer,2014-08-30,Priority,10.1227652,54.3232927
AZ-2011-8864835,22,0,1,Office Supplies,Art,22,22,22,0,2011-10-07,Noah Chamberlain,Stockton-on-Tees,United Kingdom,North,Consumer,2011-10-08,Priority,-1.3289821,54.5704551
AZ-2014-6884762,369,15,3,Technology,Machines,354,1107,354,45,2014-02-12,Michael Kim,Sandnes,Norway,North,Consumer,2014-02-13,Priority,5.7329455,58.8532585
AZ-2014-3745040,70,32,6,Office Supplies,Labels,38,420,38,192,2014-11-25,Dominic Stephenson,Sandnes,Norway,North,Home Office,2014-11-27,Priority,5.7329455,58.8532585
AZ-2014-3745040,599,0,2,Technology,Copiers,599,1198,599,0,2014-11-25,Dominic Stephenson,Sandnes,Norway,North,Home Office,2014-11-27,Priority,5.7329455,58.8532585
BN-2011-4718947,243,119,4,Office Supplies,Storage,124,972,124,476,2011-09-01,Georgia Arundale,Drammen,Norway,North,Corporate,2011-09-04,Priority,10.2044564,59.7440738
AZ-2013-1244068,207,35,4,Office Supplies,Art,172,828,172,140,2013-05-18,Mohammed Arnold,Oslo,Norway,North,Consumer,2013-05-19,Priority,10.7522454,59.9138688
AZ-2013-9969436,121,56,4,Office Supplies,Binders,65,484,65,224,2013-08-30,Mia Pugh,Oslo,Norway,North,Consumer,2013-08-31,Priority,10.7522454,59.9138688
AZ-2013-1244068,241,46,8,Office Supplies,Binders,195,1928,195,368,2013-05-18,Mohammed Arnold,Oslo,Norway,North,Consumer,2013-05-19,Priority,10.7522454,59.9138688
AZ-2013-1244068,114,21,4,Technology,Accessories,93,456,93,84,2013-05-18,Mohammed Arnold,Oslo,Norway,North,Consumer,2013-05-19,Priority,10.7522454,59.9138688
AZ-2012-9827676,26,11,2,Office Supplies,Labels,15,52,15,22,2012-01-07,Liam Newton,Oslo,Norway,North,Corporate,2012-01-10,Priority,10.7522454,59.9138688
AZ-2012-9827676,49,5,4,Office Supplies,Binders,44,196,44,20,2012-01-07,Liam Newton,Oslo,Norway,North,Corporate,2012-01-10,Priority,10.7522454,59.9138688
AZ-2012-9827676,964,337,3,Technology,Copiers,627,2892,627,1011,2012-01-07,Liam Newton,Oslo,Norway,North,Corporate,2012-01-10,Priority,10.7522454,59.9138688
AZ-2014-5532037,93,44,2,Office Supplies,Art,49,186,49,88,2014-09-18,Nathan Niland,Helsinki,Finland,North,Consumer,2014-09-21,Priority,24.938379,60.1698557
AZ-2013-5608850,75,5,3,Office Supplies,Art,70,225,70,15,2013-03-05,Edward Dolling,Helsinki,Finland,North,Consumer,2013-03-08,Priority,24.938379,60.1698557
AZ-2013-5608850,262,29,2,Technology,Phones,233,524,233,58,2013-03-05,Edward Dolling,Helsinki,Finland,North,Consumer,2013-03-08,Priority,24.938379,60.1698557
AZ-2013-5608850,426,68,3,Office Supplies,Storage,358,1278,358,204,2013-03-05,Edward Dolling,Helsinki,Finland,North,Consumer,2013-03-08,Priority,24.938379,60.1698557
AZ-2013-5608850,1236,383,3,Furniture,Bookcases,853,3708,853,1149,2013-03-05,Edward Dolling,Helsinki,Finland,North,Consumer,2013-03-08,Priority,24.938379,60.1698557
AZ-2013-5608850,33,11,2,Office Supplies,Fasteners,22,66,22,22,2013-03-05,Edward Dolling,Helsinki,Finland,North,Consumer,2013-03-08,Priority,24.938379,60.1698557
AZ-2014-5532037,173,74,3,Technology,Accessories,99,519,99,222,2014-09-18,Nathan Niland,Helsinki,Finland,North,Consumer,2014-09-21,Priority,24.938379,60.1698557
AZ-2012-6827318,415,83,3,Furniture,Chairs,332,1245,332,249,2012-11-13,Lilly Le Grand,Espoo,Finland,North,Home Office,2012-11-16,Priority,24.6559001,60.2054911
BN-2013-7163306,28,0,3,Office Supplies,Labels,28,84,28,0,2013-04-11,Lola Dale,Bergen,Norway,North,Consumer,2013-04-12,Priority,5.3220544,60.3912628
AZ-2014-3621683,872,253,7,Furniture,Bookcases,619,6104,619,1771,2014-11-16,Isabelle Gould,Bergen,Norway,North,Consumer,2014-11-17,Priority,5.3220544,60.3912628
AZ-2014-3621683,42,8,3,Office Supplies,Fasteners,34,126,34,24,2014-11-16,Isabelle Gould,Bergen,Norway,North,Consumer,2014-11-17,Priority,5.3220544,60.3912628
AZ-2013-503783,299,116,4,Office Supplies,Appliances,183,1196,183,464,2013-01-01,Freddie Kaur,Pau,France,Central,Consumer,2013-01-01,Immediate,-0.370797,43.2951
AZ-2013-4309368,141,28,8,Office Supplies,Paper,113,1128,113,224,2013-04-20,Georgia Bermingham,Tournefeuille,France,Central,Home Office,2013-04-20,Immediate,1.346834,43.5829
AZ-2013-4309368,130,16,2,Furniture,Chairs,114,260,114,32,2013-04-20,Georgia Bermingham,Tournefeuille,France,Central,Home Office,2013-04-20,Immediate,1.346834,43.5829
AZ-2013-4309368,418,148,5,Office Supplies,Storage,42,2090,270,740,2013-04-20,Georgia Bermingham,Tournefeuille,France,Central,Home Office,2013-04-20,Immediate,1.346834,43.5829
AZ-2011-2847355,76,2,5,Office Supplies,Supplies,74,380,74,10,2011-08-25,Gemma Curlewis,Baden-Baden,Germany,Central,Corporate,2011-08-25,Immediate,8.2285242,48.76564
AZ-2013-7432125,338,13,7,Office Supplies,Paper,325,2366,325,91,2013-02-03,Andrew Shah,Alfortville,France,Central,Home Office,2013-02-03,Immediate,2.422317,48.80093
AZ-2013-4015759,245,15,3,Technology,Accessories,230,735,230,45,2013-08-13,Aaron Bootman,Lille,France,Central,Consumer,2013-08-13,Immediate,3.057256,50.62925
AZ-2012-3389949,178,59,4,Office Supplies,Art,119,712,119,236,2012-03-26,Rory Gunson,Hasselt,Belgium,Central,Consumer,2012-03-26,Immediate,5.33248,50.93069
AZ-2012-3389949,511,189,4,Office Supplies,Storage,95,2044,322,756,2012-03-26,Rory Gunson,Hasselt,Belgium,Central,Consumer,2012-03-26,Immediate,5.33248,50.93069
AZ-2012-3389949,478,239,7,Office Supplies,Appliances,239,3346,239,1673,2012-03-26,Rory Gunson,Hasselt,Belgium,Central,Consumer,2012-03-26,Immediate,5.33248,50.93069
AZ-2012-3389949,207,4,3,Technology,Accessories,203,621,203,12,2012-03-26,Rory Gunson,Hasselt,Belgium,Central,Consumer,2012-03-26,Immediate,5.33248,50.93069
AZ-2011-7225915,143,41,1,Furniture,Bookcases,102,143,102,41,2011-11-22,Kieran Herbert,Guildford,United Kingdom,North,Consumer,2011-11-23,Immediate,-0.570409,51.23622
AZ-2014-7795641,720,43,2,Technology,Copiers,677,1440,677,86,2014-08-13,Lily Skurrie,Doncaster,United Kingdom,North,Corporate,2014-08-13,Immediate,-1.128462,53.52282
AZ-2014-7795641,229,59,9,Office Supplies,Storage,170,2061,170,531,2014-08-13,Lily Skurrie,Doncaster,United Kingdom,North,Corporate,2014-08-13,Immediate,-1.128462,53.52282
AZ-2014-7795641,811,154,7,Technology,Accessories,657,5677,657,1078,2014-08-13,Lily Skurrie,Doncaster,United Kingdom,North,Corporate,2014-08-13,Immediate,-1.128462,53.52282
AZ-2012-2345149,119,12,5,Office Supplies,Paper,107,595,107,60,2012-10-27,Georgia Arundale,Acireale,Italy,South,Corporate,2012-10-27,Immediate,15.166736,37.607802
AZ-2014-8297343,48,20,4,Office Supplies,Art,28,192,28,80,2014-08-29,Maddison Breen,Valladolid,Spain,South,Corporate,2014-08-29,Immediate,-4.7245321,41.652251
AZ-2014-8297343,26,7,4,Office Supplies,Binders,19,104,19,28,2014-08-29,Maddison Breen,Valladolid,Spain,South,Corporate,2014-08-29,Immediate,-4.7245321,41.652251
AZ-2014-8297343,149,15,3,Office Supplies,Storage,134,447,134,45,2014-08-29,Maddison Breen,Valladolid,Spain,South,Corporate,2014-08-29,Immediate,-4.7245321,41.652251
BN-2014-4902106,191,13,8,Furniture,Furnishings,178,1528,178,104,2014-01-23,Oscar Serena,Chieti,Italy,South,Consumer,2014-01-23,Immediate,14.1635845,42.347886
AZ-2014-8970426,140,15,5,Office Supplies,Art,125,700,125,75,2014-01-16,Abigail Humffray,La Seyne-sur-Mer,France,Central,Consumer,2014-01-16,Immediate,5.878219,43.102976
AZ-2012-6923537,122,40,6,Office Supplies,Supplies,82,732,82,240,2012-10-18,Jayden Ali,Marseille,France,Central,Consumer,2012-10-19,Immediate,5.36978,43.296482
AZ-2012-6923537,88,40,3,Technology,Accessories,48,264,48,120,2012-10-18,Jayden Ali,Marseille,France,Central,Consumer,2012-10-19,Immediate,5.36978,43.296482
AZ-2011-9710351,52,16,5,Office Supplies,Labels,36,260,36,80,2011-10-11,Demi Power,Frontignan,France,Central,Consumer,2011-10-11,Immediate,3.755999,43.444815
AZ-2014-7702774,101,30,4,Office Supplies,Art,26,404,71,120,2014-06-09,Toni Lanz,Antibes,France,Central,Consumer,2014-06-09,Immediate,7.125102,43.580418
AZ-2014-7702774,180,54,4,Office Supplies,Paper,126,720,126,216,2014-06-09,Toni Lanz,Antibes,France,Central,Consumer,2014-06-09,Immediate,7.125102,43.580418
AZ-2014-8231196,290,35,6,Office Supplies,Binders,255,1740,255,210,2014-08-23,Alana Zahel,Salon-de-Provence,France,Central,Consumer,2014-08-23,Immediate,5.097022,43.640199
AZ-2014-8231196,207,33,2,Technology,Accessories,174,414,174,66,2014-08-23,Alana Zahel,Salon-de-Provence,France,Central,Consumer,2014-08-23,Immediate,5.097022,43.640199
AZ-2014-582693,450,140,3,Furniture,Chairs,310,1350,310,420,2014-12-04,Ava Corbin,Grasse,France,Central,Home Office,2014-12-04,Immediate,6.926492,43.660153
AZ-2014-9082134,170,73,2,Technology,Accessories,97,340,97,146,2014-12-25,Jessica Williams,Saint-Laurent-du-Var,France,Central,Consumer,2014-12-25,Immediate,7.189811,43.673417
AZ-2014-5058573,28,1,1,Office Supplies,Art,27,28,27,1,2014-09-18,Gemma Curlewis,Saint-Laurent-du-Var,France,Central,Corporate,2014-09-18,Immediate,7.189811,43.673417
AZ-2014-5058573,1637,91,5,Furniture,Bookcases,1546,8185,1546,455,2014-09-18,Gemma Curlewis,Saint-Laurent-du-Var,France,Central,Corporate,2014-09-18,Immediate,7.189811,43.673417
AZ-2014-5058573,555,142,2,Office Supplies,Appliances,413,1110,413,284,2014-09-18,Gemma Curlewis,Saint-Laurent-du-Var,France,Central,Corporate,2014-09-18,Immediate,7.189811,43.673417
AZ-2012-4858195,28,1,1,Office Supplies,Art,27,28,27,1,2012-06-15,Scarlett Truchanas,Mont-de-Marsan,France,Central,Corporate,2012-06-15,Immediate,-0.499782,43.893485
AZ-2012-4858195,90,17,3,Office Supplies,Binders,73,270,73,51,2012-06-15,Scarlett Truchanas,Mont-de-Marsan,France,Central,Corporate,2012-06-15,Immediate,-0.499782,43.893485
AZ-2012-4858195,1211,226,6,Technology,Accessories,180,7266,985,1356,2012-06-15,Scarlett Truchanas,Mont-de-Marsan,France,Central,Corporate,2012-06-15,Immediate,-0.499782,43.893485
AZ-2011-1445249,98,12,2,Office Supplies,Binders,86,196,86,24,2011-09-08,Lincoln Want,Bordeaux,France,Central,Consumer,2011-09-08,Immediate,-0.57918,44.837789
AZ-2011-1445249,1667,185,6,Office Supplies,Appliances,1482,10002,1482,1110,2011-09-08,Lincoln Want,Bordeaux,France,Central,Consumer,2011-09-08,Immediate,-0.57918,44.837789
AZ-2012-5605130,12,0,1,Office Supplies,Art,12,12,12,0,2012-06-19,Holly Noble,Le Bouscat,France,Central,Consumer,2012-06-19,Immediate,-0.59944,44.865164
